title,vqq_score,need_vip,cast,play_amt,vqq_play_link,img_link
遥望南方的童年,9.2,True,主演：易志兵 何伟欣 谢媛,133万,"<a href=""https://v.qq.com/x/cover/divl44zx7b2h40k.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/divl44zx7b2h40kt1465230678.jpg/220"">"
芙蓉镇,9.2,True,主演：刘晓庆 姜文 郑在石 张光北,793万,"<a href=""https://v.qq.com/x/cover/hni3t6eq0gqhryf.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/hni3t6eq0gqhryf1522726672/220"">"
窃听风暴,9.2,True,主演：乌尔里希·穆埃 赛巴斯汀‧柯赫 马蒂娜·戈黛特 乌尔里奇·图克尔 托马斯·席尔梅,2118万,"<a href=""https://v.qq.com/x/cover/ih84bi86nzujfs5.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ih84bi86nzujfs51508391350/220"">"
你逃我也逃,9.2,True,主演：卡洛·朗白 杰克·本尼 罗伯特·斯塔克 菲利克斯·布雷萨特,15万,"<a href=""https://v.qq.com/x/cover/6htqu0bi0oci4cy.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/6htqu0bi0oci4cy1531125524/220"">"
红海行动,9.2,True,主演：张译 黄景瑜 海清 杜江 蒋璐霞,8亿,"<a href=""https://v.qq.com/x/cover/7casb7nes159mrl.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/7casb7nes159mrl1559136184/220"">"
忠犬八公物语,9.2,True,主演：仲代达矢 春川真澄 井川比佐志 石仓三郎 石野真子,874万,"<a href=""https://v.qq.com/x/cover/azrb39tto39w4je.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/azrb39tto39w4je1530841499/220"">"
闻香识女人,9.2,True,主演：阿尔·帕西诺 克里斯·奥唐纳 加布里埃尔·安瓦尔 菲利普·塞默·霍夫曼 布莱德利·惠特福德 托德·路易斯,1032万,"<a href=""https://v.qq.com/x/cover/xv0kqtauy4972gp.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/xv0kqtauy4972gpt1444938160.jpg/220"">"
调音师,9.2,True,主演：阿尤斯曼·库拉纳 塔布 拉迪卡·艾普特 安尔·德霍万 马纳夫·维吉,7820万,"<a href=""https://v.qq.com/x/cover/120m3xjxyr69vlz.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/120m3xjxyr69vlz1554206957/220"">"
丝路花雨,9.2,True,主演：贺燕云 柴怀民 张宏 李为民,77万,"<a href=""https://v.qq.com/x/cover/utla3w2tas7l8tu.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/utla3w2tas7l8tu1529033463/220"">"
贵妃醉酒,9.2,True,主演：梅兰芳 姜妙香,68万,"<a href=""https://v.qq.com/x/cover/1vuyb6mw17nolyl.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/1vuyb6mw17nolyl1550718763/220"">"
音乐之声,9.2,True,主演：朱莉·安德鲁斯 克里斯托弗·普卢默 埃琳诺·帕克 理查德·海顿,544万,"<a href=""https://v.qq.com/x/cover/nlzswcxr4umy1fr.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/nlzswcxr4umy1frt1463756651.jpg/220"">"
群英会京剧,9.2,True,主演：马连良 谭富英 叶盛兰 裘盛戎 袁世海,99万,"<a href=""https://v.qq.com/x/cover/r6fmb25hnizdjgk.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/r6fmb25hnizdjgk1550714397/220"">"
借东风,9.2,True,主演：萧长华 马连良 谭富英 叶盛兰,7万,"<a href=""https://v.qq.com/x/cover/ojvxy7enqr07972.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ojvxy7enqr079721523243535/220"">"
精英部队2：大敌当前,9.1,False,主演：瓦格纳·马拉 安德烈·拉米罗 米尔黑·考塔兹 玛利亚·瑞贝罗 伊兰迪尔·桑托斯,3256万,"<a href=""https://v.qq.com/x/cover/4ins96adw2a5rfv.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/4ins96adw2a5rfv1559138043/220"">"
无敌破坏王,9.1,True,那些年一起打的游戏,2853万,"<a href=""https://v.qq.com/x/cover/uywqg22df6ktfmn.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/uywqg22df6ktfmnt1444908757.jpg/220"">"
奇迹,9.1,True,主演：前田航基 大塚宁宁 小田切让 夏川结衣,656万,"<a href=""https://v.qq.com/x/cover/piilwizseagfvm7.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/piilwizseagfvm7t1444953441.jpg/220"">"
低俗小说,9.1,True,主演：约翰·特拉沃尔塔 乌玛·瑟曼 塞缪尔·杰克逊 布鲁斯·威利斯 蒂姆·罗斯 阿曼达·普拉莫 文·瑞姆斯,1254万,"<a href=""https://v.qq.com/x/cover/einghaeb1shgwf2.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/einghaeb1shgwf21523936419/220"">"
大捷,9.1,True,主演：雷恪生 袁苑 赵胜胜,1464万,"<a href=""https://v.qq.com/x/cover/012ehemkme2zwh1.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/012ehemkme2zwh11550107385/220"">"
头脑特工队,9.1,True,脑洞大开 皮克斯年度神片,3445万,"<a href=""https://v.qq.com/x/cover/7m14vtdrrg3xr78.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/7m14vtdrrg3xr781555992027/220"">"
乱,9.1,True,主演：仲代达矢 寺尾聪 根津甚八 隆大介 宫崎美子,456万,"<a href=""https://v.qq.com/x/cover/u14vapl0xrpnke0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/u14vapl0xrpnke01531215854/220"">"
菊次郎的夏天,9.1,True,主演：北野武 岸本加世子 吉行和子,99万,"<a href=""https://v.qq.com/x/cover/bdbcer5v3qcjioz.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/bdbcer5v3qcjioz1540523317/220"">"
加勒比海盗1：黑珍珠号的诅咒,9.1,True,主演：约翰尼·德普 杰弗里·拉什 奥兰多·布鲁姆 凯拉·奈特莉,4827万,"<a href=""https://v.qq.com/x/cover/6bxb2yc7mskrdoz.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/6bxb2yc7mskrdozt1444739786.jpg/220"">"
回归,9.1,True,主演：弗拉迪米尔·加林 伊万·杜布朗拉沃夫 康斯坦丁·拉夫罗年科 娜塔莉娅·弗多维娜,56万,"<a href=""https://v.qq.com/x/cover/qtu4r7vpy4pep0x.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/qtu4r7vpy4pep0x1553485456/220"">"
帝国的毁灭,9.1,True,主演：布鲁诺·甘茨 茱莉安·柯勒 乌尔里希·马特斯 亚历山德拉·玛丽亚·拉娜,691万,"<a href=""https://v.qq.com/x/cover/ym57dizjszgv10v.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ym57dizjszgv10v1514259686/220"">"
城南旧事,9.1,True,主演：沈洁 张丰毅 张闽,625万,"<a href=""https://v.qq.com/x/cover/0vsiy4xwudoly2s.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/0vsiy4xwudoly2s1528181723/220"">"
谍影重重3,9.1,True,主演：马特·达蒙 朱丽娅·斯蒂尔斯 琼·艾伦 帕迪·康斯戴恩,1466万,"<a href=""https://v.qq.com/x/cover/9h8door60ma311n.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/9h8door60ma311nt1444773506.jpg/220"">"
绿里奇迹,9.1,True,主演：汤姆·汉克斯 大卫·摩斯 迈克·克拉克·邓肯,795万,"<a href=""https://v.qq.com/x/cover/813ux41qxxzm8ku.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/813ux41qxxzm8ku1523601943/220"">"
我们俩,9.1,True,主演：宫哲 金雅琴 张淑芳,425万,"<a href=""https://v.qq.com/x/cover/olpal5dqbekd52h.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/olpal5dqbekd52ht1463761998.jpg/220"">"
禁闭岛,9.1,True,主演：莱昂纳多·迪卡普里奥 马克·鲁法洛 本·金斯利 米歇尔·威廉姆斯 马克斯·冯·赛多,4304万,"<a href=""https://v.qq.com/x/cover/v6nwjtseqb43ots.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/v6nwjtseqb43ots1523502046/220"">"
倩女幽魂,9.1,True,主演：张国荣 王祖贤 午马 刘兆铭 林威,5416万,"<a href=""https://v.qq.com/x/cover/ifkyvtji4a4a5hl.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ifkyvtji4a4a5hlt1454828423.jpg/220"">"
蝙蝠侠：黑暗骑士崛起,9.1,True,主演：克里斯蒂安·贝尔 汤姆·哈迪 安妮·海瑟薇 加里·奥德曼 玛丽昂·歌迪亚 约瑟夫·高登-莱维特 摩根·弗里曼,4484万,"<a href=""https://v.qq.com/x/cover/1b117d3s47s9rwx.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/1b117d3s47s9rwxt1444798925.jpg/220"">"
你的名字。,9.1,False,新海诚口碑票房双爆神作,2亿,"<a href=""https://v.qq.com/x/cover/gz9q7kd8wviwkxv.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/gz9q7kd8wviwkxv1503393980/220"">"
无双,9.1,True,主演：周润发 郭富城 张静初 冯文娟 周家怡,3亿,"<a href=""https://v.qq.com/x/cover/v3sfrz8ws9ew7fw.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/v3sfrz8ws9ew7fw1559128070/220"">"
三毛流浪记,9.1,False,经典三毛故事,1184万,"<a href=""https://v.qq.com/x/cover/tp8qwuc6gxpb84d.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/tp8qwuc6gxpb84dt1444997990.jpg/220"">"
疯狂的麦克斯：狂暴之路,9.1,True,主演：汤姆·哈迪 查理兹·塞隆 尼古拉斯·霍尔特 罗茜·汉丁顿-惠特莉 佐伊·克拉维兹,8065万,"<a href=""https://v.qq.com/x/cover/g6i25yu22uop29j.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/g6i25yu22uop29jt1444844927.jpg/220"">"
钢铁侠,9.1,True,主演：小罗伯特·唐尼 泰伦斯·霍华德 格温妮斯·帕特洛 杰夫·布里吉斯 莱丝莉·比伯,7350万,"<a href=""https://v.qq.com/x/cover/ciwsbplwbrje0gt.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ciwsbplwbrje0gt1556088914/220"">"
复仇者联盟3：无限战争,9.1,True,主演：小罗伯特·唐尼 克里斯·海姆斯沃斯 克里斯·埃文斯 马克·鲁法洛 乔什·布洛林,3亿,"<a href=""https://v.qq.com/x/cover/coqnq6i120wojq6.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/coqnq6i120wojq61530515638/220"">"
英雄本色,9.1,True,主演：狄龙 张国荣 周润发 李子雄,1亿,"<a href=""https://v.qq.com/x/cover/r3m3bpm2cyjpf1e.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/r3m3bpm2cyjpf1e1510799598/220"">"
流浪地球,9.1,True,主演：屈楚萧 吴京 李光洁 吴孟达 赵今麦,4亿,"<a href=""https://v.qq.com/x/cover/3fvg46217gw800n.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/3fvg46217gw800n1555328288/220"">"
黑鹰坠落,9.1,True,主演：乔什·哈奈特 尤恩·麦克格雷格 詹森·艾萨克,8749万,"<a href=""https://v.qq.com/x/cover/3j6v0bpyyudipae.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/3j6v0bpyyudipaet1444822792.jpg/220"">"
唐伯虎点秋香,9.1,True,主演：周星驰 巩俐 郑佩佩 梁家仁,7525万,"<a href=""https://v.qq.com/x/cover/e3pdjwjjbbcmsow.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/e3pdjwjjbbcmsow1559288553/220"">"
血钻,9.1,True,主演：詹妮弗·康纳利 莱昂纳多·迪卡普里奥 杰曼·翰苏 阿诺德·沃斯洛 阿托·艾桑多,1469万,"<a href=""https://v.qq.com/x/cover/5wx3ers3a6smgns.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/5wx3ers3a6smgns1559829631/220"">"
荒野生存,9.1,True,主演：马西娅·盖伊·哈登 威廉·赫特 吉娜·马隆 凯瑟琳·基纳,2069万,"<a href=""https://v.qq.com/x/cover/4vle2tvyudfpaky.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/4vle2tvyudfpaky1534144053/220"">"
超能陆战队,9.1,True,治愈系超级英雄大白萌翻全球,9358万,"<a href=""https://v.qq.com/x/cover/hjdb95f8lxcyyew.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/hjdb95f8lxcyyew1559815850/220"">"
勇闯夺命岛,9.1,True,主演：肖恩·康纳利 尼古拉斯·凯奇 艾德·哈里斯,2403万,"<a href=""https://v.qq.com/x/cover/inyzlpgh5mctnte.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/inyzlpgh5mctntet1444881026.jpg/220"">"
喜马拉雅,9.1,True,主演：蒂伦·洛迪普 古尔戈恩·基亚普 勒哈帕·察姆 卡尔马·旺格尔,180万,"<a href=""https://v.qq.com/x/cover/aj1m24u07gi109w.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/aj1m24u07gi109wt1463763689.jpg/220"">"
回到未来,9.1,True,主演：迈克尔·J·福克斯 克里斯托弗·洛伊德 莉·汤普森 克利斯丁·格拉夫 比利·赞恩 托马斯·F·威尔森 克劳迪娅·韦尔斯,476万,"<a href=""https://v.qq.com/x/cover/f6quz8ps5lkn728.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/f6quz8ps5lkn728t1444834575.jpg/220"">"
赛德克·巴莱,9.1,False,主演：林庆台 游大庆 马志翔,2149万,"<a href=""https://v.qq.com/x/cover/m58bndaftyoudmv.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/m58bndaftyoudmvt1444917932.jpg/220"">"
复仇者联盟,9.1,True,主演：小罗伯特·唐尼 克里斯·埃文斯 斯嘉丽·约翰逊 克里斯·海姆斯沃斯 杰瑞米·雷纳,1亿,"<a href=""https://v.qq.com/x/cover/cz2szzeahb8aj1k.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/cz2szzeahb8aj1k1559138225/220"">"
死囚越狱,9.1,False,主演：Charles Le Clainche 罗兰·英纳德,1187万,"<a href=""https://v.qq.com/x/cover/tj63h4121vr18o5.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/tj63h4121vr18o51531380936/220"">"
哈利·波特与死亡圣器（下）,9.1,True,主演：丹尼尔·雷德克里夫 艾玛·沃特森 鲁伯特·格林特 拉尔夫·费因斯 艾伦·里克曼,2132万,"<a href=""https://v.qq.com/x/cover/eshodxofa7omesm.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/eshodxofa7omesmt1444830359.jpg/220"">"
监守自盗,9.1,True,主演：马特·达蒙 乔治·W· 布什 贝拉克·侯赛因·奥巴马 巴尼·弗兰克,896万,"<a href=""https://v.qq.com/x/cover/j297s2u38sil8do.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/j297s2u38sil8dot1445500976.jpg/220"">"
剪刀手爱德华,9.1,True,主演：约翰尼·德普 薇诺娜·瑞德 黛安娜·威斯特 安东尼·迈克尔·豪尔 文森特·普莱斯,597万,"<a href=""https://v.qq.com/x/cover/stnv37gf9fye063.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/stnv37gf9fye0631504768831/220"">"
初恋这件小事,9.1,True,主演：马里奥·毛瑞尔 平采娜·乐维瑟派布恩 Tukkie,3237万,"<a href=""https://v.qq.com/x/cover/kxi9fuaqdu2xzp4.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/kxi9fuaqdu2xzp41536200183/220"">"
疯狂原始人,9.1,True,第86届奥斯卡最佳动画提名,1亿,"<a href=""https://v.qq.com/x/cover/m4ry5h1naszjlzh.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/m4ry5h1naszjlzh1559757731/220"">"
返老还童,9.1,True,主演：布拉德·皮特 塔拉吉·P·汉森 朱莉娅·奥蒙德,4117万,"<a href=""https://v.qq.com/x/cover/5y07fkhxzj48wcj.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/5y07fkhxzj48wcjt1444735590.jpg/220"">"
速度与激情5,9.1,True,主演：范·迪塞尔 保罗·沃克 道恩·强森 乔丹娜·布鲁斯特 泰瑞斯·吉布森,6547万,"<a href=""https://v.qq.com/x/cover/unhg39knn3fjkb7.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/unhg39knn3fjkb71523498732/220"">"
爱在日落黄昏时,9.1,True,主演：伊桑·霍克 朱丽·德尔比 弗农·多布切夫,630万,"<a href=""https://v.qq.com/x/cover/9q1fcwkoeem19d5.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/9q1fcwkoeem19d5t1444776177.jpg/220"">"
东邪西毒,9.1,True,主演：张国荣 张曼玉 梁朝伟 林青霞,2659万,"<a href=""https://v.qq.com/x/cover/sjf09eud1m3p8sn.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/sjf09eud1m3p8sn1550805947/220"">"
金属精神,9.1,True,主演：Glenn Gyorffy Kevin Goocher Robb Reiner Steve 'Lips' Kudlow,208万,"<a href=""https://v.qq.com/x/cover/6mna8giu09zjhdn.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/6mna8giu09zjhdnt1444743020.jpg/220"">"
帮助,9.1,True,主演：维奥拉·戴维斯 艾玛·斯通,123万,"<a href=""https://v.qq.com/x/cover/z9bhpt56dxzttsn.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/z9bhpt56dxzttsnt1444953024.jpg/220"">"
悲惨世界,9.1,True,主演：连姆·尼森 杰弗里·拉什 乌玛·瑟曼 克莱尔·丹尼斯,199万,"<a href=""https://v.qq.com/x/cover/f8ajg5ru7ukq15l.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/f8ajg5ru7ukq15l1542968749/220"">"
快乐的人们,9.1,True,主演：沃纳·赫尔佐格,373万,"<a href=""https://v.qq.com/x/cover/77jqy4szskv8p3f.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/77jqy4szskv8p3f1517371289/220"">"
寻子遇仙记,9.1,True,主演：查理·卓别林 杰基·库根,14万,"<a href=""https://v.qq.com/x/cover/kqzqqwxzangp31a.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/kqzqqwxzangp31a1548989004/220"">"
超脱,9.1,True,主演：阿德里安·布洛迪 马西娅·盖伊·哈登 克里斯蒂娜·亨德里克斯 詹姆斯·凯恩 刘玉玲 萨米·盖尔,792万,"<a href=""https://v.qq.com/x/cover/70zllnaq7qcxtj0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/70zllnaq7qcxtj01524119656/220"">"
布达佩斯大饭店,9.1,True,主演：拉尔夫·费因斯 托尼·雷沃罗利 西尔莎·罗南 F·莫里·亚伯拉罕 蒂尔达·斯文顿 威廉·达福 爱德华·诺顿,725万,"<a href=""https://v.qq.com/x/cover/tlvwiitova3d9m1.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/tlvwiitova3d9m11524562617/220"">"
小孩,9.1,True,主演：查理·卓别林 杰基·库根,86万,"<a href=""https://v.qq.com/x/cover/6x6fsw0iwwxcdo5.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/6x6fsw0iwwxcdo51484796890/220"">"
淘金记,9.1,True,主演：查理·卓别林 马克·斯旺 乔治亚·黑尔,185万,"<a href=""https://v.qq.com/x/cover/tqgmpsxckcen61k.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/tqgmpsxckcen61kt1463747672.jpg/220"">"
变脸,9.1,True,主演：朱旭 周任莹 赵志刚 张瑞阳,418万,"<a href=""https://v.qq.com/x/cover/nykfsphl1j5gq52.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/nykfsphl1j5gq521514857266/220"">"
灵异第六感,9.1,True,主演：布鲁斯·威利斯 海利·乔·奥斯蒙特,1948万,"<a href=""https://v.qq.com/x/cover/r59i2am7z2pg81w.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/r59i2am7z2pg81wt1444970647.jpg/220"">"
寂静人生,9.1,False,主演：埃迪·马森 琼安·弗洛加特 安德鲁·巴肯 布隆森·韦伯,50万,"<a href=""https://v.qq.com/x/cover/2fkaz0c4ggn5dky.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/2fkaz0c4ggn5dky1554861099/220"">"
哈勃望远镜,9.1,True,主演：K. Megan McArthur Scott D. Altman Andrew J. Feustel,784万,"<a href=""https://v.qq.com/x/cover/dqv4zox2c2yqvga.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/dqv4zox2c2yqvgat1444819017.jpg/220"">"
大马戏团,9.1,True,主演：查理·卓别林 梅尔纳·肯尼迪 阿尔·欧内斯特·加西亚,71万,"<a href=""https://v.qq.com/x/cover/coy40bv9c0qtpq4.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/coy40bv9c0qtpq41484795429/220"">"
猫,9.1,True,主演：伊莲·佩姬 约翰·米尔斯 肯·佩姬 Rosemarie Ford,119万,"<a href=""https://v.qq.com/x/cover/j5m1vji5qpnqtm6.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/j5m1vji5qpnqtm6t1444886181.jpg/220"">"
自闭历程,9.1,True,主演：克莱尔·丹尼斯 朱莉娅·奥蒙德 凯瑟琳·欧·哈拉 大卫·斯特雷泽恩 查尔斯·贝克,209万,"<a href=""https://v.qq.com/x/cover/pquw8wnl9kh9fg9.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/pquw8wnl9kh9fg9t1444955921.jpg/220"">"
死亡诗社,9.1,True,主演：罗宾·威廉姆斯 柯特伍德·史密斯 乔西·查尔斯 罗伯特·肖恩·莱纳德 伊桑·霍克,331万,"<a href=""https://v.qq.com/x/cover/vpbpk93xbkkwa8q.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/vpbpk93xbkkwa8qt1444916135.jpg/220"">"
大独裁者,9.1,True,主演：查理·卓别林 宝莲·高黛 杰克·奥克,283万,"<a href=""https://v.qq.com/x/cover/0iwg66rmn19yseb.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/0iwg66rmn19yseb1550801939/220"">"
惊魂记,9.1,True,主演：珍妮特·利 安东尼·博金斯 维拉·迈尔斯,608万,"<a href=""https://v.qq.com/x/cover/kjq5ifgszrcgrlq.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/kjq5ifgszrcgrlqt1445503439.jpg/220"">"
光荣之路,9.1,True,主演：柯克·道格拉斯 拉尔夫·米克 阿道夫·门吉欧 乔治·麦克雷迪,631万,"<a href=""https://v.qq.com/x/cover/zxolejpeqkirbb0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/zxolejpeqkirbb01523343969/220"">"
勇敢的心,9.1,True,主演：梅尔·吉布森 苏菲·玛索 詹姆斯·卡沙莫 帕特里克·麦高汉 凯瑟琳·麦克马克,1495万,"<a href=""https://v.qq.com/x/cover/90hxh48sphptr0j.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/90hxh48sphptr0jt1444768431.jpg/220"">"
哪吒闹海,9.1,True,,83万,"<a href=""https://v.qq.com/x/cover/frpek577l8qy07v.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/frpek577l8qy07v1548898181/220"">"
梅兰芳的舞台艺术 (上),9.1,True,主演：梅兰芳,6万,"<a href=""https://v.qq.com/x/cover/5qrqwevufayhc4y.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/5qrqwevufayhc4yt1449984681.jpg/220"">"
玄奘大师,9.1,True,主演：王新源 席赛兰,346万,"<a href=""https://v.qq.com/x/cover/lq6pic2ncwheton.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/lq6pic2ncwheton1532336571/220"">"
致命魔术,9.1,True,主演：休·杰克曼 克里斯蒂安·贝尔 迈克尔·凯恩 派珀·佩拉博 斯嘉丽·约翰逊,1558万,"<a href=""https://v.qq.com/x/cover/yjko7f1b1muwdhe.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/yjko7f1b1muwdhet1444945507.jpg/220"">"
